ID,Ws,WD_cos,WD_sin,temp,SurfPressure,ln(conc)
427,6.18,-0.083677843,-0.996492859,275.6,810,6.27E+00
428,5.24,-0.104528463,-0.994521895,276,810,1.22E+01
429,5.34,-0.125333234,-0.992114701,276.1,810,1.34E+01
430,5.08,-0.253757945,-0.967267753,276.5,809,6.20E+00
431,5.03,-0.680720869,-0.732542899,274.6,810,5.65E+00
432,5.29,-0.587785252,-0.809016994,274.7,810,3.52E+00
433,7.13,-0.457097927,-0.889416373,275.9,808,4.88E-02
434,10.14,-0.409923034,-0.912120116,276.4,807,2.57E+00
435,11.41,-0.304033061,-0.952661481,276.4,807,2.40E+00
436,10.03,-0.472550765,-0.881303452,276.2,808,1.70E+00
437,9.29,-0.522498565,-0.852640164,276.2,807,2.03E+00
438,8,-0.652098404,-0.758134336,276,806,7.42E-01
439,8.42,-0.586372357,-0.81004164,274.9,805,-1.35E-01
440,7.69,-0.61152704,-0.791223533,274.3,806,-2.40E+00
441,7.22,-0.633380873,-0.77384021,274.6,805,-2.02E+00
442,6.46,-0.381070376,-0.924546034,274.9,804,1.39E+00
443,8.45,-0.15126082,-0.988493887,275.5,804,2.79E+00
444,10.29,-0.118403968,-0.992965508,275.9,803,-6.50E+00
445,9.6,-0.0975829,-0.9952274,276.1,803,1.23E+01
446,9.89,-0.095845753,-0.995396198,276.1,802,5.03E+00
447,8.94,-0.133986185,-0.9909832,276.2,802,1.13E+01
448,5.47,-0.154710386,-0.987959866,275.6,803,1.42E+01
449,3.37,-0.720551112,-0.693401828,270.6,802,1.42E+01
450,3.49,-0.804893797,-0.593418887,270.2,803,1.39E+01
451,3.95,-0.617035875,-0.786935022,270.6,803,1.27E+01
452,1.61,-0.983254908,-0.182235525,269.7,803,-1.90E+00
453,2.53,-0.958322574,-0.285688367,269.7,804,1.28E+01
454,4.22,-0.455544907,-0.890212805,271.1,804,-1.18E+00
455,3.76,-0.48633538,-0.873772223,270.3,804,1.11E+01
456,3.77,-0.64678978,-0.76266833,271.1,805,1.43E+01
457,3.36,-0.06279052,-0.998026728,270,805,1.42E+01
458,2.99,-0.337095258,-0.941470545,268.5,806,1.32E+01
459,2.51,0.106264071,-0.994337944,269.5,806,7.87E+00
460,3.36,0.629320391,-0.777145961,267.7,807,1.22E+01
461,4.4,0.774944489,-0.632029303,267.5,807,1.41E+01
462,2.63,0.64412363,-0.764921401,265.1,807,1.46E+01
463,3.22,-0.971961001,-0.235142113,265.1,808,1.17E+00
464,2.23,-0.760405966,-0.649448048,264.5,809,9.12E-01
465,2.36,0.657375246,-0.753563392,267.3,809,-8.29E+00
466,2.27,0.81613759,-0.577857624,268.6,809,-6.89E+00
467,2.41,0.907777479,-0.419452082,269.3,810,-7.22E+00
468,2.36,0.996917334,-0.078459096,269.6,810,-6.42E+00
469,2.11,0.999876632,0.015707317,269.7,810,-5.77E+00
470,1.57,0.996041065,0.088894297,269.8,809,-4.17E+00
471,1.98,0.997801468,0.0662739,269.5,809,-2.38E+00
472,0.88,0.894154237,-0.447759088,269.1,810,-1.70E+00
473,3.24,0.460199785,0.887815385,268.6,808,-7.11E-01
474,2.65,0.549022818,0.835807361,268.4,809,-6.42E-01
475,3.72,0.562083378,0.827080574,268.1,809,6.24E+00
476,4.01,0.641449632,0.767165152,267.8,809,8.43E+00
477,3.02,0.744311546,0.667832555,266.8,809,1.53E+00
478,2.23,0.931691228,0.36325123,266.6,809,2.02E+00
479,1.09,0.22835087,-0.973578903,266.4,810,3.65E-01
480,2.25,0.833885822,-0.551936985,265.5,810,-1.02E+00
481,2.52,0.999815712,-0.019197442,266.1,809,6.15E-01
482,3.31,0.982287251,0.187381315,266.1,809,-1.75E+00
483,2.38,0.993571856,-0.113203214,266.4,809,-1.22E+01
484,1.86,0.996917334,0.078459096,266.4,809,-2.13E+01
485,2.97,0.964557418,0.26387305,266.6,809,-2.51E+01
486,3.59,0.931055816,0.364876784,266.6,809,-1.01E+01
487,2.81,0.914959668,0.403545296,266.2,809,-1.06E+01
488,4.25,0.977783237,0.209618563,266.2,810,-1.54E+01
489,3.97,0.957822495,0.28736052,266.3,809,-1.11E+01
490,4.43,0.958819735,0.284015345,266.3,810,-5.64E+00
491,4.45,0.933580426,0.35836795,266.5,810,-7.20E+00
492,4.41,0.939692621,0.342020143,267.1,810,-7.62E+00
493,4.3,0.970716482,0.240228042,267.4,810,-6.74E+00
494,4.36,0.973578903,0.22835087,267.5,810,-6.17E+00
495,3.97,0.992546152,0.121869343,267.3,810,-6.78E+00
496,3.83,0.994337944,-0.106264071,267,811,-6.78E+00
497,4.64,0.904827052,-0.425779292,267,810,-7.25E+00
498,4.3,0.910683661,-0.41310443,266.4,810,-8.15E+00
499,4.73,0.921863152,-0.387515586,266.1,811,-8.28E+00
500,5.77,0.908508178,-0.417867074,266.2,811,-9.42E+00
501,5.57,0.893371388,-0.449318999,265.9,811,-1.08E+01
502,4.25,0.815127796,-0.579281172,264,811,-1.09E+01
503,2.31,0.583541211,-0.812083527,260.9,811,-1.46E+01
504,2.54,-0.739631095,-0.673012514,260.3,812,-1.88E+01
505,3.59,0.438371147,-0.898794046,260.6,812,-8.90E+00
506,3.87,0.557745109,-0.830012285,260.8,811,-1.47E+01
507,3.72,0.268919821,-0.963162567,260.6,811,-2.70E+01
508,3.23,-0.022687334,-0.999742609,260.4,811,-2.64E+01
509,3.11,-0.166768747,-0.985996037,260.7,811,-3.41E+01
510,3.26,-0.154710386,-0.987959866,260.4,811,-1.20E+01
511,4.2,0.330514393,-0.943800952,261.3,811,0.00E+00
512,3.89,0.618408395,-0.785856893,264.1,811,-1.04E+01
513,3.71,0.730162277,-0.683273774,267.1,812,-2.27E+01
514,4.71,0.688354576,-0.725374371,268.6,812,-1.01E+01
515,3.03,0.579281172,-0.815127796,269.6,812,-4.97E+00
516,0.85,-0.455544907,-0.890212805,270.6,812,0.00E+00
517,2.18,0.00698126,-0.999975631,270.7,812,0.00E+00
518,2.99,0.05059294,-0.998719357,270.4,812,0.00E+00
519,1.85,-0.268919821,-0.963162567,269.9,812,0.00E+00
520,3.48,-0.973975967,-0.226651307,267.4,813,0.00E+00
521,7.12,0.553391549,-0.832921241,266.5,811,0.00E+00
522,6.37,0.74779809,-0.663926213,266.3,811,0.00E+00
523,5.85,0.625242656,-0.780430407,265.2,811,0.00E+00
524,5.64,0.727772758,-0.685818353,265.3,812,0.00E+00
525,5.11,0.67687597,-0.736097087,265.5,812,0.00E+00
526,5.53,0.760405966,-0.649448048,267.4,812,-3.66E+01
527,5.74,0.730162277,-0.683273774,267.7,812,7.18E-01
528,5.82,0.690882411,-0.722967146,267.8,813,3.65E+00
529,6.09,0.692143174,-0.721760228,267.8,813,-1.19E+00
530,5,0.685818353,-0.727772758,267.4,813,-1.97E+00
531,3.88,0.202787295,-0.979222811,266.3,813,-5.73E-01
532,5.02,0.284015345,-0.958819735,265.4,813,-3.65E+01
533,4.84,0.16848938,-0.985703469,265,813,0.00E+00
534,6.21,0.267238376,-0.963630453,265.4,813,0.00E+00
535,7.99,0.38912395,-0.921185406,266.1,813,0.00E+00
536,8.16,0.405141587,-0.914253955,266.6,815,-3.66E+01
537,7.48,0.385906042,-0.922538089,267.1,815,0.00E+00
538,6.39,0.392337117,-0.919821497,267,815,0.00E+00
539,7.09,0.36325123,-0.931691228,267.7,815,0.00E+00
540,6.41,0.346935652,-0.937888935,268.1,816,0.00E+00
541,6.43,0.36325123,-0.931691228,268,816,0.00E+00
542,5.85,0.267238376,-0.963630453,267.9,816,-1.09E+01
543,4.14,0.081938509,-0.996637387,267.3,816,-1.55E+01
544,4.72,0.166768747,-0.985996037,265.8,816,-1.54E+01
545,4.32,-0.224951054,-0.974370065,263.6,815,0.00E+00
546,4.27,-0.137444546,-0.990509463,263.4,815,0.00E+00
547,4.24,-0.255445758,-0.966823389,262.9,817,0.00E+00
548,4.26,-0.277314653,-0.960779154,263.1,816,0.00E+00
549,4.17,-0.47715876,-0.878817113,262.5,815,0.00E+00
550,4.18,-0.54024032,-0.841510782,262.6,816,0.00E+00
551,4.31,-0.705871571,-0.708339838,263.5,816,-3.11E+00
552,4.6,-0.601815023,-0.79863551,264.4,817,4.02E+00
553,4.93,-0.560638995,-0.828060335,264.3,816,6.36E+00
554,4.95,-0.572145873,-0.820151876,264.2,815,6.02E+00
555,4.91,-0.513541252,-0.858064906,264.7,816,-2.38E+00
556,4.76,-0.526955795,-0.849892693,265,816,-2.33E+00
557,4.36,-0.490903754,-0.871213811,264.9,815,4.07E+00
558,4.14,-0.554844427,-0.831954122,264.5,815,2.31E-01
559,4.72,-0.307356618,-0.951594404,266.9,814,-2.66E+00
560,6.66,0.012217001,-0.99992537,269.9,814,6.95E+00
561,6.88,0.104528463,-0.994521895,271.5,814,1.19E+01
562,6.11,0.057564027,-0.998341817,272.7,814,1.37E+01
563,5,-0.094108313,-0.995561965,274.1,814,1.32E+01
564,4.57,-0.483282383,-0.875464527,274.1,814,1.28E+01
565,5.4,-0.289031797,-0.957319498,274.5,814,1.36E+01
566,4.79,-0.245307386,-0.96944535,274.4,814,1.26E+01
567,5.44,-0.221548498,-0.975149354,274.2,814,1.32E+01
568,5.97,-0.285688367,-0.958322574,273.3,814,1.20E+01
569,5.47,0.027921639,-0.999610115,271.3,811,1.26E+01
570,4.52,-0.403545296,-0.914959668,269.8,812,1.16E+01
571,4.41,-0.650774217,-0.759271307,269.5,813,1.06E+01
572,4.47,-0.81613759,-0.577857624,269.6,813,7.57E+00
573,4.19,-0.794414621,-0.60737584,267.7,813,5.32E+00
574,4.35,-0.865151421,-0.501510737,268.8,813,3.91E+00
575,3.26,-0.731353702,-0.68199836,267.7,813,5.84E+00
576,4.74,-0.817144898,-0.576432316,270.5,813,1.18E+01
577,4.68,-0.786935022,-0.617035875,269.2,813,1.10E+01
578,3.42,-0.907777479,-0.419452082,266.2,812,4.80E+00
579,1.97,-0.4539905,-0.891006524,267.7,811,2.14E+00
580,8.9,-0.489382452,-0.872069272,271.1,811,3.59E+00
581,10.4,-0.535826795,-0.844327926,271,811,8.58E+00
582,10.57,-0.509041416,-0.860742027,270.7,810,3.81E+00
583,9.78,-0.489382452,-0.872069272,271,811,-2.70E+00
584,9.51,-0.463296035,-0.886203579,271.3,812,5.95E+00
585,8.45,-0.455544907,-0.890212805,272.3,811,1.46E+01
586,8.6,-0.487859659,-0.872922077,273.3,811,1.42E+01
587,7.79,-0.559192903,-0.829037573,274.2,810,1.18E+00
588,7.62,-0.712026046,-0.702153053,274.6,810,1.82E-01
589,6.81,-0.663926213,-0.74779809,275.3,810,1.57E-01
590,6.32,-0.495458668,-0.868631514,275.6,809,2.33E+00
591,5.2,-0.603207988,-0.797583929,275.5,808,1.50E+00
592,4.74,-0.603207988,-0.797583929,273.7,808,-1.66E+00
593,6.21,-0.41310443,-0.910683661,273.5,804,-4.47E+00
594,5,-0.599023599,-0.800731371,271.9,804,4.31E+00
595,4.94,-0.74779809,-0.663926213,271.7,803,1.22E+01
596,4.69,-0.687087511,-0.726574671,270.8,803,1.19E+01
597,5.13,-0.538770785,-0.842452397,270.5,802,9.57E+00
598,6.28,-0.519519112,-0.85445883,270.6,802,7.51E+00
599,6.42,-0.163325962,-0.986572162,270.4,802,8.06E+00
600,5.14,0.04884977,-0.998806137,269.2,802,-1.36E+01
601,5.21,0.178802215,-0.983885038,269.5,801,3.72E-01
602,7.09,0.430511097,-0.902585284,269.7,801,-3.47E+00
603,5.71,0.814115518,-0.580702956,267.8,801,-1.79E+01
604,2.79,0.299040792,-0.954240329,264.1,802,-5.80E-01
605,7.93,0.67687597,-0.736097087,266.9,802,1.25E+01
606,8.73,0.626603811,-0.779337965,266.9,803,7.68E+00
607,8.66,0.589196357,-0.807989884,266.7,804,1.31E+01
608,8.89,0.554844427,-0.831954122,266.9,805,8.36E+00
609,7.98,0.544639035,-0.838670568,267.3,806,1.07E+01
610,9.85,0.48480962,-0.874619707,267.1,806,1.36E+01
611,8.16,0.405141587,-0.914253955,267.2,807,-5.41E-01
612,8.57,0.297374874,-0.9547608,267.3,808,-7.81E+00
613,8.35,0.284015345,-0.958819735,267.3,808,-2.32E+01
614,9.26,0.22835087,-0.973578903,267,808,-2.13E+01
615,9.77,0.223250116,-0.974761194,266.7,809,-3.57E+01
616,8.59,0.231747903,-0.972775878,266.2,810,0.00E+00
617,5.23,-0.027921639,-0.999610115,266,811,0.00E+00
618,6.07,-0.076719028,-0.997052752,266.2,812,0.00E+00
619,6.38,0.012217001,-0.99992537,266,811,0.00E+00
620,6.76,0.036643709,-0.999328394,266.6,812,0.00E+00
621,5.52,-0.163325962,-0.986572162,266.3,812,-1.01E+01
622,4.91,-0.214735327,-0.976672278,266.8,812,-7.48E+00
623,4.94,-0.034899497,-0.999390827,265.5,812,-4.84E+00
624,6.76,0.125333234,-0.992114701,266,813,-3.65E+01
625,6.36,0.189095443,-0.981958713,266.1,813,-2.64E+00
626,6.71,0.345298199,-0.938493023,264.8,813,1.83E+00
627,6.93,0.382683432,-0.923879533,264.7,813,4.41E+00
628,5.92,0.323917418,-0.946085359,264.1,814,8.34E+00
629,5.67,0.230049737,-0.973178873,263.4,814,5.48E+00
630,6.6,0.253757945,-0.967267753,263.4,814,-2.71E+00
631,6.61,0.1719291,-0.985109326,263.3,815,7.75E-01
632,7.12,0.069756474,-0.99756405,263.7,815,2.17E+00
633,7.81,0.01396218,-0.999902524,265.1,816,-2.06E-01
634,6.93,-0.149535343,-0.988756381,265.1,816,-1.68E+01
635,7.2,-0.125333234,-0.992114701,265.8,816,0.00E+00
636,7.36,-0.185666615,-0.982612797,266.4,816,0.00E+00
637,6.72,-0.31067643,-0.950515732,267.3,816,-1.62E+01
638,5.89,-0.123601477,-0.992331938,267.6,816,0.00E+00
639,5.31,0.008726535,-0.999961923,267.6,816,0.00E+00
640,5.39,0.00698126,-0.999975631,266.8,816,-1.11E+01
641,4.26,-0.207911691,-0.978147601,264.8,816,0.00E+00
642,4.7,0.235142113,-0.971961001,265.3,816,0.00E+00
643,4.72,0.332161132,-0.943222658,265,816,0.00E+00
644,4.42,0.390731128,-0.920504853,265.3,816,0.00E+00
645,3.23,-0.275637356,-0.961261696,262.9,815,0.00E+00
646,2.95,-0.789084085,-0.6142852,262.9,815,0.00E+00
647,2.8,-0.963162567,0.268919821,263.6,815,-8.68E-01
648,3.77,-0.549022818,-0.835807361,265.9,815,-5.62E+00
649,5.84,-0.546101961,-0.837718717,265.9,815,-3.83E+00
650,6.07,-0.556295616,-0.830984469,266.1,814,7.61E+00
651,5.11,-0.416280792,-0.909236109,266.2,814,1.02E+01
652,5.29,-0.207911691,-0.978147601,266.7,814,5.51E+00
653,5.12,-0.221548498,-0.975149354,266.7,814,3.09E+00
654,5.14,-0.180519145,-0.983571471,267,814,6.83E-01
655,5.42,0.003490651,-0.999993908,267.7,814,6.15E-01
656,5.88,0.182235525,-0.983254908,267.5,815,-9.87E-02
657,7.57,0.457097927,-0.889416373,268.1,815,-8.01E-01
658,6.24,0.634730513,-0.772733573,268.3,816,-6.83E-01
659,5.69,0.724171861,-0.689619544,268.5,817,8.62E-02
660,5.83,0.778243149,-0.627963058,268.3,818,-1.20E+00
661,5.37,0.790155012,-0.612907054,267.9,819,-6.24E-01
662,4.77,0.780430407,-0.625242656,267.6,819,1.25E+01
663,3.52,0.760405966,-0.649448048,266.9,820,4.61E+00
664,1.2,-0.9909832,0.133986185,265.3,821,1.10E+00
665,2.52,-0.703394703,-0.710799474,261.2,821,-1.28E+00
666,3.04,-0.641449632,-0.767165152,261.8,821,-5.55E+00
667,3.28,-0.284015345,-0.958819735,261.7,822,-3.67E+00
668,3.68,-0.201077921,-0.97957525,262,821,1.27E+00
669,3.48,-0.128795597,-0.991671162,263.7,822,2.61E+00
670,3.54,-0.343659695,-0.939094252,261.7,822,2.80E+00
671,3.16,-0.175366726,-0.98450318,263.3,822,4.10E+00
672,3.64,-0.432085749,-0.901832526,262.6,823,4.39E+00
673,3.88,-0.323917418,-0.946085359,264,822,2.20E+00
674,3.99,-0.325568154,-0.945518576,264.4,821,1.13E+01
675,3.99,-0.54170821,-0.840566603,264.7,822,1.00E+01
676,4.14,-0.525471651,-0.850811109,265.3,822,7.84E+00
677,4.11,-0.472550765,-0.881303452,265.9,821,5.28E+00
678,4.02,-0.709570737,-0.70463421,265.7,820,1.74E-01
679,4.11,-0.64412363,-0.764921401,266.7,821,1.55E+00
680,4.14,-0.559192903,-0.829037573,268.1,821,2.98E+00
681,5.07,-0.102792537,-0.994702817,271.1,821,1.36E+00
682,4.09,-0.216439614,-0.976296007,271.9,820,-8.68E-01
683,2.61,-0.60737584,-0.794414621,273.1,820,-1.25E+00
684,3.76,-0.216439614,-0.976296007,273.6,820,-1.27E+00
685,3.78,-0.11493715,-0.993372766,274.1,820,-3.22E+00
686,4.81,-0.071497444,-0.997440783,274,819,-4.65E+00
687,6.97,-0.102792537,-0.994702817,274,819,-7.13E+00
688,7.45,-0.01396218,-0.999902524,273.8,818,-7.13E+00
689,4.43,-0.525471651,-0.850811109,272.4,817,-8.44E+00
690,4.92,-0.315649037,-0.948876012,273.2,818,-7.12E+00
691,4.57,-0.359996808,-0.932953535,272.9,817,4.77E+00
692,5.87,-0.15126082,-0.988493887,273.7,817,1.02E+01
693,5.42,-0.142628934,-0.989776231,274.5,816,9.94E+00
694,6.32,-0.106264071,-0.994337944,275,816,6.59E+00
695,5.45,-0.135715572,-0.99074784,274.7,816,1.29E+01
696,4.85,-0.231747903,-0.972775878,273.6,816,1.16E+01
697,4.41,-0.562083378,-0.827080574,272,815,4.96E+00
698,4.16,-0.804893797,-0.593418887,271.2,814,-1.68E+00
699,3.57,-0.769399555,-0.638767818,272.3,813,-8.67E+00
700,4.6,-0.270600446,-0.962691746,272.7,812,1.91E+00
701,7.01,0.033155178,-0.999450216,275.6,811,-6.56E+00
702,8.52,0.078459096,-0.996917334,276,811,2.21E+00
703,7.68,-0.05059294,-0.998719357,276.1,811,-2.66E+00
704,7.79,-0.142628934,-0.989776231,275.6,811,1.23E+01
705,7.1,-0.087155743,-0.996194698,275.9,811,1.29E+01
706,7.34,-0.241921896,-0.970295726,276,811,1.06E+01
707,7.35,-0.503019947,-0.864274802,275.5,810,1.30E+01
708,8.39,-0.46638664,-0.884580975,275.4,809,1.42E+01
709,7.4,-0.350207381,-0.936672189,275.8,809,1.18E+01
710,7.53,-0.406736643,-0.913545458,276,807,3.59E+00
711,8.88,-0.364876784,-0.931055816,276,806,3.76E+00
712,8.19,-0.190808995,-0.981627183,275.7,806,2.79E+00
713,3.55,0.371367836,-0.928485827,273.3,804,-1.20E+00
714,1.76,0.317304656,-0.948323655,269.1,805,-2.05E+00
715,3.58,0.903335293,-0.428935133,269.6,805,-1.09E+00
716,0.53,0.570713568,-0.821149209,269.1,806,1.43E+00
717,2.09,0.481753674,-0.87630668,268.9,806,-1.75E+00
718,1.79,-0.743144825,-0.669130606,267.1,807,-3.17E+00
719,3.07,-0.255445758,-0.966823389,266,807,-3.17E+00
720,2.57,-0.231747903,-0.972775878,267,808,1.12E+00
721,3.45,-0.327217899,-0.944948912,264.7,807,2.75E+00
722,3.05,-0.63742399,-0.770513243,263.7,807,2.23E-01
723,3.6,-0.165047606,-0.986285602,265.2,807,-9.47E+00
724,4.14,0.073238197,-0.997314477,264.7,807,-4.31E+00
725,4.58,0.144356201,-0.989525789,264.6,807,-4.98E+00
726,5.31,0.202787295,-0.979222811,264.7,807,-3.11E+01
727,5.7,0.292371705,-0.956304756,264.6,807,0.00E+00
728,6.49,0.355106962,-0.934825676,265.1,807,0.00E+00
729,5.76,0.241921896,-0.970295726,265.5,807,0.00E+00
730,6.97,0.337095258,-0.941470545,266,807,0.00E+00
731,7.49,0.409923034,-0.912120116,266.5,807,0.00E+00
732,7.57,0.382683432,-0.923879533,267.1,807,0.00E+00
733,7.54,0.392337117,-0.919821497,267.2,807,-3.47E+00
734,7.13,0.369746757,-0.929132572,266.9,807,-4.68E-01
735,6.25,0.39394191,-0.919135339,266.6,808,-1.16E+00
736,6.27,0.496973961,-0.867765453,265.8,808,-1.94E+00
737,3.15,0.848048096,-0.529919264,266.5,807,0.00E+00
738,3.16,0.297374874,-0.9547608,262.4,809,0.00E+00
739,2.87,0.973578903,-0.22835087,265.9,809,0.00E+00
740,1.08,-0.04884977,-0.998806137,261.1,810,0.00E+00
741,3.32,-0.507538363,-0.86162916,259.6,810,0.00E+00
742,3.83,0.305695305,-0.952129393,260.2,810,0.00E+00
743,4.54,0.436801788,-0.899557779,260.7,811,0.00E+00
744,5.19,0.387515586,-0.921863152,260.6,811,-2.52E+01
745,5.5,0.342020143,-0.939692621,260.7,811,-2.87E+00
746,5.83,0.384295323,-0.923210217,261,811,2.02E+00
747,5.89,0.355106962,-0.934825676,261,811,1.95E+00
748,5.95,0.414693243,-0.909961271,260.9,812,-2.10E+00
749,5.78,0.443071191,-0.89648643,260.5,812,0.00E+00
750,5.64,0.449318999,-0.893371388,260.6,812,0.00E+00
751,5.02,0.417867074,-0.908508178,260.6,813,-9.28E+00
752,5.4,0.461748613,-0.887010833,261.3,814,-1.09E+01
753,5.06,0.496973961,-0.867765453,262.5,815,-1.00E+00
754,4.92,0.398749069,-0.917060074,263.5,815,3.62E+00
755,4.93,0.268919821,-0.963162567,264.1,815,9.84E+00
756,5.36,0.213030386,-0.977045574,264.4,815,-6.79E-01
757,5.57,0.238533458,-0.97113428,264.6,815,-2.23E+01
758,6,0.267238376,-0.963630453,264.6,815,-3.04E+01
759,6.11,0.260504509,-0.965472631,264.3,815,-5.03E+00
760,5.43,0.194234351,-0.980955155,263.9,815,-2.69E+00
761,4.4,-0.15126082,-0.988493887,264.2,815,-8.44E+00
762,5.79,-0.135715572,-0.99074784,264.4,815,-1.21E+01
763,5.3,-0.267238376,-0.963630453,264.4,816,-1.13E+01
764,5.01,-0.248689887,-0.968583161,264.4,816,-2.04E+00
765,5.05,-0.204496052,-0.978867389,264.5,815,2.98E+00
766,5.24,-0.245307386,-0.96944535,264.7,815,5.61E+00
767,5.36,-0.16848938,-0.985703469,265.2,815,7.19E+00
768,5.61,-0.424199423,-0.905568799,264.7,815,1.27E+01
769,5.39,-0.450877541,-0.892585818,264.6,815,1.33E+01
770,5.39,-0.346935652,-0.937888935,265.1,814,1.41E+01
771,4.97,-0.182235525,-0.983254908,265.5,814,1.41E+01
772,5.72,-0.09063258,-0.995884399,266.3,814,1.40E+01
773,6.75,0.003490651,-0.999993908,266.6,813,1.31E+01
774,6.8,0.102792537,-0.994702817,266.9,812,1.43E+01
775,5.92,0.195946144,-0.980614659,267.3,812,1.25E+01
776,6.95,0.154710386,-0.987959866,268.2,813,1.37E+01
777,5.89,0.087155743,-0.996194698,269.2,813,1.43E+01
778,4.45,0.033155178,-0.999450216,270.6,813,1.40E+01
779,3.93,-0.147809411,-0.989015863,271.1,813,9.62E+00
780,4.35,0.001745328,-0.999998477,271.5,814,7.77E+00
781,4.08,-0.045362988,-0.99897057,271.8,813,9.31E+00
782,3.16,-0.02094242,-0.999780683,272.1,812,1.04E+01
783,2.75,-0.088894297,-0.996041065,272.6,811,9.25E+00
784,1.81,-0.161603821,-0.986855716,272.4,812,7.64E+00
785,3.35,-0.469471563,-0.882947593,270.7,811,1.11E+01
786,2.9,-0.990509463,-0.137444546,269.7,811,1.25E+01
787,3.28,-0.992546152,0.121869343,270.1,810,1.13E+01
788,3.37,-0.989272333,-0.146083029,271.1,810,8.28E+00
789,3.19,-0.190808995,-0.981627183,271.5,808,1.14E+01
790,5.18,0.144356201,-0.989525789,271.9,808,4.18E+00
791,5.08,-0.245307386,-0.96944535,271.5,808,1.39E+00
792,7.72,-0.190808995,-0.981627183,272,807,-1.17E+00
793,7.53,-0.111468932,-0.993767919,272.4,806,-4.37E+00
794,7.83,0.057564027,-0.998341817,272.3,806,-2.76E+00
795,8.16,0.366501227,-0.930417568,271.9,807,-3.73E+00
796,8.2,0.428935133,-0.903335293,270.7,807,2.47E-01
797,9.47,0.489382452,-0.872069272,270.3,806,1.30E+00
798,9.75,0.463296035,-0.886203579,270.1,806,1.18E+01
799,9.34,0.441505853,-0.89725837,269.9,806,6.30E+00
800,9.87,0.436801788,-0.899557779,270.6,806,-5.71E-01
801,8.65,0.421035813,-0.907044014,271,806,-1.59E+01
802,7.92,0.289031797,-0.957319498,271.8,806,-3.09E+01
803,7,0.226651307,-0.973975967,272.1,806,0.00E+00
804,7.16,0.15126082,-0.988493887,272.6,806,-1.69E+01
805,7.63,0.34037955,-0.940288127,272.9,806,-8.97E+00
806,7.29,0.472550765,-0.881303452,272.6,805,0.00E+00
807,6.1,0.443071191,-0.89648643,272.4,805,0.00E+00
808,3.15,0.546101961,-0.837718717,271.8,805,0.00E+00
809,3.31,0.724171861,-0.689619544,264.4,806,0.00E+00
810,2.03,0.33873792,-0.940880769,263.7,805,-2.26E+01
811,4.24,0.49848774,-0.866896749,264.3,805,0.00E+00
812,8.09,0.604599115,-0.796529918,264.1,806,0.00E+00
813,6.05,0.662620048,-0.748955721,260.6,807,0.00E+00
814,5.36,0.626603811,-0.779337965,259.4,807,0.00E+00
815,3.78,0.731353702,-0.68199836,258.4,807,0.00E+00
816,1.25,0.997185134,0.074978727,257.3,809,-5.72E+00
817,1.83,0.830984469,-0.556295616,255.8,810,-1.22E+01
818,2.59,0.909961271,-0.414693243,254.8,809,-1.26E+01
819,3,0.882947593,-0.469471563,254,809,-1.63E+01
820,1.38,0.986572162,-0.163325962,252.7,810,-1.91E+01
821,0.95,-0.791223533,-0.61152704,252.5,811,-3.36E+01
822,1.01,0.233445364,-0.97236992,253.2,811,-3.01E+01
823,1.58,0.125333234,-0.992114701,253.6,811,-2.46E+01
824,3.66,0.409923034,-0.912120116,255.2,812,-2.09E+01
825,4.99,0.41310443,-0.910683661,257.9,812,-1.70E+01
826,4.41,0.469471563,-0.882947593,260.4,811,-1.57E+01
827,3.71,0.458649554,-0.888617233,262.1,811,-1.73E+01
828,3.6,0.22835087,-0.973578903,262.8,811,-1.98E+01
829,3.77,0.022687334,-0.999742609,263,810,-1.79E+01
830,4.72,-0.182235525,-0.983254908,263.1,809,-2.68E+01
831,5.55,-0.152985836,-0.988228381,263.4,808,-1.37E+01
832,6.84,-0.09063258,-0.995884399,263.3,807,-2.33E+01
833,7.76,-0.059306374,-0.998239828,265.8,806,-3.28E+01
834,8.05,-0.034899497,-0.999390827,267.2,805,0.00E+00
835,8.16,-0.081938509,-0.996637387,268.7,805,0.00E+00
836,7.13,-0.123601477,-0.992331938,269.5,805,0.00E+00
837,6.52,-0.159881188,-0.987136265,270.2,803,9.83E+00
838,9.64,-0.204496052,-0.978867389,271.8,801,9.05E+00
839,10.35,-0.182235525,-0.983254908,273.1,801,8.56E+00
840,10.58,-0.069756474,-0.99756405,272.1,802,8.99E+00
841,10.52,0.109734311,-0.993960955,272.7,801,9.16E+00
842,11.19,0.282341457,-0.959313975,273.1,801,1.27E+01
843,10.29,0.544639035,-0.838670568,272.4,800,1.20E+01
844,6.56,0.464842046,-0.885393626,270.8,802,1.21E+01
845,5.18,0.718126298,-0.695912797,269,802,1.35E+01
846,2.52,0.414693243,-0.909961271,265.8,803,1.35E+01
